sample,in_db,out_db,gain_db
2143,-10.000000,0.000001,10.001002
2144,-10.000000,0.000002,10.001002
2145,-10.000000,0.000001,10.001002
2146,-10.000000,0.000001,10.001002
2147,-10.000000,0.000001,10.001002
2148,-10.000000,0.000002,10.001002
2149,-10.000000,0.000001,10.001002
2150,-10.000000,0.000001,10.001002
2151,-10.000000,0.000001,10.001002
2152,-10.000000,0.000002,10.001002
2153,-10.000000,0.000001,10.001002
2154,-10.000000,0.000001,10.001002
2155,-10.000000,0.000001,10.001002
2156,-10.000000,0.000002,10.001002
2157,-10.000000,0.000001,10.001002
2158,-10.000000,0.000001,10.001002
2159,-10.000000,0.000002,10.001002
2160,-10.000000,0.000001,10.001002
2161,-10.000000,0.000001,10.001002
2162,-10.000000,0.000002,10.001002
2163,-10.000000,0.000002,10.001002
2164,-10.000000,0.000001,10.001002
2165,-10.000000,0.000001,10.001002
2166,-10.000000,0.000002,10.001002
2167,-10.000000,0.000001,10.001002
2168,-10.000000,0.000001,10.001002
2169,-10.000000,0.000002,10.001002
2170,-10.000000,0.000001,10.001002
2171,-10.000000,0.000001,10.001002
2172,-10.000000,0.000001,10.001002
2173,-10.000000,0.000002,10.001002
2174,-10.000000,0.000000,10.001002
2175,-10.000000,0.000001,10.001002
2176,-10.000000,0.000000,10.001002
2177,-10.000000,0.000001,10.001002
2178,-10.000000,0.000001,10.001002
2179,-10.000000,0.000001,10.001002
2180,-10.000000,0.000000,10.001002
2181,-10.000000,0.000001,10.001002
2182,-10.000000,0.000001,10.001002
2183,-10.000000,0.000001,10.001002
2184,-10.000000,0.000001,10.001002
2185,-10.000000,0.000000,10.001002
2186,-10.000000,0.000001,10.001002
2187,-10.000000,0.000001,10.001002
2188,-10.000000,0.000001,10.001002
2189,-10.000000,0.000001,10.001002
2190,-10.000000,0.000000,10.001002
2191,-10.000000,0.000001,10.001002
2192,-10.000000,0.000001,10.001002
2193,-10.000000,0.000001,10.001002
2194,-10.000000,0.000001,10.001002
2195,-10.000000,0.000000,10.001002
2196,-10.000000,0.000001,10.001002
2197,-10.000000,0.000001,10.001002
2198,-10.000000,0.000001,10.001002
2199,-10.000000,0.000000,10.001002
2200,-10.000000,0.000001,10.001002
2201,-10.000000,0.000000,10.001002
2202,-10.000000,0.000001,10.001002
2203,-10.000000,0.000001,10.001002
2204,-10.000000,0.000001,10.001002
2205,-10.000000,0.000000,10.001002
2206,-10.000000,0.000001,10.001002
2207,-10.000000,0.000001,10.001002
2208,-10.000000,0.000001,10.001002
2209,-10.000000,0.000001,10.001002
2210,-10.000000,0.000000,10.001001
2211,-10.000000,0.000001,10.001001
2212,-10.000000,0.000001,10.001001
2213,-10.000000,0.000001,10.001001
2214,-10.000000,0.000001,10.001001
2215,-10.000000,0.000000,10.001001
2216,-10.000000,0.000001,10.001001
2217,-10.000000,0.000001,10.001001
2218,-10.000000,0.000001,10.001001
2219,-10.000000,0.000001,10.001001
2220,-10.000000,0.000000,10.001001
2221,-10.000000,0.000001,10.001001
2222,-10.000000,0.000001,10.001001
2223,-10.000000,0.000001,10.001001
2224,-10.000000,0.000000,10.001001
2225,-10.000000,0.000001,10.001001
2226,-10.000000,0.000000,10.001001
2227,-10.000000,0.000001,10.001001
2228,-10.000000,0.000001,10.001001
2229,-10.000000,0.000001,10.001001
2230,-10.000000,0.000000,10.001001
2231,-10.000000,0.000001,10.001001
2232,-10.000000,0.000001,10.001001
2233,-10.000000,0.000001,10.001001
2234,-10.000000,0.000001,10.001001
2235,-10.000000,0.000000,10.001001
2236,-10.000000,0.000001,10.001001
2237,-10.000000,0.000001,10.001001
2238,-10.000000,0.000001,10.001001
2239,-10.000000,0.000001,10.001001
2240,-10.000000,0.000000,10.001001
2241,-10.000000,0.000001,10.001001
2242,-10.000000,0.000001,10.001001
2243,-10.000000,0.000001,10.001001
2244,-10.000000,0.000001,10.001001
2245,-10.000000,0.000000,10.001001
2246,-10.000000,0.000001,10.001001
2247,-10.000000,0.000001,10.001001
2248,-10.000000,0.000001,10.001001
2249,-10.000000,0.000000,10.001001
2250,-10.000000,0.000001,10.001001
2251,-10.000000,0.000000,10.001001
2252,-10.000000,0.000001,10.001001
2253,-10.000000,0.000001,10.001001
2254,-10.000000,0.000001,10.001001
2255,-10.000000,0.000000,10.001001
2256,-10.000000,0.000001,10.001001
2257,-10.000000,0.000001,10.001001
2258,-10.000000,0.000001,10.001001
2259,-10.000000,0.000001,10.001001
2260,-10.000000,0.000000,10.001001
2261,-10.000000,0.000001,10.001001
2262,-10.000000,0.000001,10.001001
2263,-10.000000,0.000001,10.001001
2264,-10.000000,0.000001,10.001001
2265,-10.000000,0.000000,10.001001
2266,-10.000000,0.000001,10.001001
2267,-10.000000,0.000001,10.001001
2268,-10.000000,0.000001,10.001001
2269,-10.000000,0.000001,10.001001
2270,-10.000000,0.000000,10.001001
2271,-10.000000,0.000001,10.001001
2272,-10.000000,0.000001,10.001001
2273,-10.000000,0.000001,10.001001
2274,-10.000000,0.000000,10.001001
2275,-10.000000,0.000001,10.001001
2276,-10.000000,0.000000,10.001001
2277,-10.000000,0.000001,10.001001
2278,-10.000000,0.000001,10.001001
2279,-10.000000,0.000001,10.001001
2280,-10.000000,0.000000,10.001001
2281,-10.000000,0.000001,10.001001
2282,-10.000000,0.000001,10.001001
2283,-10.000000,0.000001,10.001001
2284,-10.000000,0.000001,10.001001
2285,-10.000000,0.000000,10.001001
2286,-10.000000,0.000001,10.001001
2287,-10.000000,0.000001,10.001001
2288,-10.000000,0.000001,10.001001
2289,-10.000000,0.000001,10.001001
2290,-10.000000,0.000000,10.001001
2291,-10.000000,0.000001,10.001001
2292,-10.000000,0.000001,10.001001
2293,-10.000000,0.000001,10.001001
2294,-10.000000,0.000001,10.001001
2295,-10.000000,0.000000,10.001001
2296,-10.000000,0.000001,10.001001
2297,-10.000000,0.000000,10.001001
2298,-10.000000,0.000000,10.001001
2299,-10.000000,-0.000000,10.001001
2300,-10.000000,0.000000,10.001001
2301,-10.000000,-0.000000,10.001001
2302,-10.000000,0.000000,10.001001
2303,-10.000000,0.000000,10.001001
2304,-10.000000,0.000000,10.001001
2305,-10.000000,-0.000000,10.001001
2306,-10.000000,0.000000,10.001001
2307,-10.000000,-0.000000,10.001001
2308,-10.000000,0.000000,10.001001
2309,-10.000000,0.000000,10.001001
2310,-10.000000,-0.000000,10.001001
2311,-10.000000,0.000000,10.001001
2312,-10.000000,0.000000,10.001001
2313,-10.000000,0.000000,10.001001
2314,-10.000000,0.000000,10.001001
2315,-10.000000,-0.000000,10.001001
2316,-10.000000,0.000000,10.001001
2317,-10.000000,0.000000,10.001001
2318,-10.000000,-0.000000,10.001001
2319,-10.000000,0.000000,10.001001
2320,-10.000000,-0.000000,10.001001
2321,-10.000000,0.000000,10.001001
2322,-10.000000,0.000000,10.001001
2323,-10.000000,0.000000,10.001001
2324,-10.000000,-0.000000,10.001001
2325,-10.000000,0.000000,10.001001
2326,-10.000000,-0.000000,10.001001
2327,-10.000000,0.000000,10.001001
2328,-10.000000,0.000000,10.001001
2329,-10.000000,0.000000,10.001001
2330,-10.000000,-0.000000,10.001001
2331,-10.000000,0.000000,10.001001
2332,-10.000000,-0.000000,10.001001
2333,-10.000000,0.000000,10.001001
2334,-10.000000,0.000000,10.001001
2335,-10.000000,-0.000000,10.001001
2336,-10.000000,0.000000,10.001001
2337,-10.000000,0.000000,10.001001
2338,-10.000000,0.000000,10.001001
2339,-10.000000,0.000000,10.001001
2340,-10.000000,-0.000000,10.001001
2341,-10.000000,0.000000,10.001001
2342,-10.000000,0.000000,10.001001
2343,-10.000000,-0.000000,10.001001
2344,-10.000000,0.000000,10.001001
2345,-10.000000,-0.000000,10.001001
2346,-10.000000,0.000000,10.001001
2347,-10.000000,0.000000,10.001001
2348,-10.000000,0.000000,10.001001
2349,-10.000000,-0.000000,10.001001
2350,-10.000000,0.000000,10.001001
2351,-10.000000,-0.000000,10.001001
2352,-10.000000,0.000000,10.001001
2353,-10.000000,0.000000,10.001001
2354,-10.000000,0.000000,10.001001
2355,-10.000000,-0.000000,10.001001
2356,-10.000000,0.000000,10.001001
2357,-10.000000,-0.000000,10.001001
2358,-10.000000,0.000000,10.001001
2359,-10.000000,0.000000,10.001001
2360,-10.000000,-0.000000,10.001001
2361,-10.000000,0.000000,10.001001
2362,-10.000000,0.000000,10.001001
2363,-10.000000,0.000000,10.001001
2364,-10.000000,0.000000,10.001001
2365,-10.000000,-0.000000,10.001001
2366,-10.000000,0.000000,10.001001
2367,-10.000000,0.000000,10.001001
2368,-10.000000,-0.000000,10.001001
2369,-10.000000,0.000000,10.001001
2370,-10.000000,-0.000000,10.001001
2371,-10.000000,0.000000,10.001001
2372,-10.000000,0.000000,10.001001
2373,-10.000000,0.000000,10.001001
2374,-10.000000,-0.000000,10.001001
2375,-10.000000,0.000000,10.001001
2376,-10.000000,-0.000000,10.001001
2377,-10.000000,0.000000,10.001001
2378,-10.000000,0.000000,10.001001
2379,-10.000000,0.000000,10.001001
2380,-10.000000,-0.000000,10.001001
2381,-10.000000,0.000000,10.001001
2382,-10.000000,-0.000000,10.001001
2383,-10.000000,0.000000,10.001001
2384,-10.000000,0.000000,10.001001
2385,-10.000000,-0.000000,10.001001
2386,-10.000000,0.000000,10.001001
2387,-10.000000,0.000000,10.001001
2388,-10.000000,0.000000,10.001001
2389,-10.000000,0.000000,10.001001
2390,-10.000000,-0.000000,10.001001
2391,-10.000000,0.000000,10.001001
2392,-10.000000,0.000000,10.001001
2393,-10.000000,-0.000000,10.001001
2394,-10.000000,0.000000,10.001001
2395,-10.000000,-0.000000,10.001001
2396,-10.000000,0.000000,10.001001
2397,-10.000000,0.000000,10.001001
2398,-10.000000,0.000000,10.001001
2399,-10.000000,-0.000000,10.001001
2400,-10.000000,0.000000,10.001001
2401,-10.000000,-0.000000,10.001001
2402,-10.000000,0.000000,10.001001
2403,-10.000000,0.000000,10.001001
2404,-10.000000,0.000000,10.001001
2405,-10.000000,-0.000000,10.001001
2406,-10.000000,0.000000,10.001001
2407,-10.000000,-0.000000,10.001001
2408,-10.000000,0.000000,10.001001
2409,-10.000000,0.000000,10.001001
2410,-10.000000,-0.000000,10.001001
2411,-10.000000,0.000000,10.001001
2412,-10.000000,0.000000,10.001001
2413,-10.000000,0.000000,10.001001
2414,-10.000000,0.000000,10.001001
2415,-10.000000,-0.000000,10.001001
2416,-10.000000,0.000000,10.001001
2417,-10.000000,0.000000,10.001001
2418,-10.000000,-0.000000,10.001001
2419,-10.000000,0.000000,10.001001
2420,-10.000000,-0.000000,10.001001
2421,-10.000000,0.000000,10.001001
2422,-10.000000,0.000000,10.001001
2423,-10.000000,0.000000,10.001001
2424,-10.000000,-0.000000,10.001001
2425,-10.000000,0.000000,10.001001
2426,-10.000000,-0.000000,10.001001
2427,-10.000000,0.000000,10.001001
2428,-10.000000,0.000000,10.001001
2429,-10.000000,0.000000,10.001001
2430,-10.000000,-0.000000,10.001001
2431,-10.000000,0.000000,10.001001
2432,-10.000000,-0.000000,10.001001
2433,-10.000000,0.000000,10.001001
2434,-10.000000,0.000000,10.001001
2435,-10.000000,-0.000000,10.001001
2436,-10.000000,0.000000,10.001001
2437,-10.000000,0.000000,10.001001
2438,-10.000000,0.000000,10.001001
2439,-10.000000,0.000000,10.001001
2440,-10.000000,-0.000000,10.001001
2441,-10.000000,0.000000,10.001001
2442,-10.000000,0.000000,10.001001
2443,-10.000000,-0.000000,10.001001
2444,-10.000000,0.000000,10.001001
2445,-10.000000,-0.000000,10.001001
2446,-10.000000,0.000000,10.001001
2447,-10.000000,0.000000,10.001001
2448,-10.000000,0.000000,10.001001
2449,-10.000000,-0.000000,10.001001
2450,-10.000000,0.000000,10.001001
2451,-10.000000,-0.000000,10.001001
2452,-10.000000,0.000000,10.001001
2453,-10.000000,0.000000,10.001001
2454,-10.000000,0.000000,10.001001
2455,-10.000000,-0.000000,10.001040
2456,-10.000000,0.000039,10.001040
2457,-10.000000,0.000040,10.001040
2458,-10.000000,0.000039,10.001040
2459,-10.000000,0.000039,10.001040
2460,-10.000000,0.000038,10.001040
2461,-10.000000,0.000039,10.001040
2462,-10.000000,0.000039,10.001040
2463,-10.000000,0.000039,10.001040
2464,-10.000000,0.000039,10.001040
2465,-10.000000,0.000038,10.001040
2466,-10.000000,0.000039,10.001040
2467,-10.000000,0.000039,10.001040
2468,-10.000000,0.000039,10.001039
2469,-10.000000,0.000039,10.001039
2470,-10.000000,0.000039,10.001039
2471,-10.000000,0.000039,10.001039
2472,-10.000000,0.000038,10.001039
2473,-10.000000,0.000039,10.001039
2474,-10.000000,0.000038,10.001039
2475,-10.000000,0.000038,10.001039
2476,-10.000000,0.000038,10.001039
2477,-10.000000,0.000038,10.001039
2478,-10.000000,0.000038,10.001039
2479,-10.000000,0.000038,10.001039
2480,-10.000000,0.000038,10.001039
2481,-10.000000,0.000038,10.001039
2482,-10.000000,0.000038,10.001039
2483,-10.000000,0.000038,10.001038
2484,-10.000000,0.000038,10.001038
2485,-10.000000,0.000037,10.001038
2486,-10.000000,0.000038,10.001038
2487,-10.000000,0.000037,10.001038
2488,-10.000000,0.000037,10.001038
2489,-10.000000,0.000038,10.001038
2490,-10.000000,0.000037,10.001038
2491,-10.000000,0.000038,10.001038
2492,-10.000000,0.000037,10.001038
2493,-10.000000,0.000037,10.001038
2494,-10.000000,0.000037,10.001037
2495,-10.000000,0.000037,10.001037
2496,-10.000000,0.000037,10.001037
2497,-10.000000,0.000036,10.001037
2498,-10.000000,0.000036,10.001037
2499,-10.000000,0.000036,10.001037
2500,-10.000000,0.000036,10.001037
2501,-10.000000,0.000036,10.001037
2502,-10.000000,0.000036,10.001037
2503,-10.000000,0.000036,10.001036
2504,-10.000000,0.000036,10.001036
2505,-10.000000,0.000035,10.001036
2506,-10.000000,0.000036,10.001036
2507,-10.000000,0.000036,10.001036
2508,-10.000000,0.000036,10.001036
2509,-10.000000,0.000035,10.001036
2510,-10.000000,0.000035,10.001036
2511,-10.000000,0.000035,10.001035
2512,-10.000000,0.000035,10.001035
2513,-10.000000,0.000035,10.001035
2514,-10.000000,0.000035,10.001035
2515,-10.000000,0.000034,10.001035
2516,-10.000000,0.000034,10.001035
2517,-10.000000,0.000034,10.001035
2518,-10.000000,0.000034,10.001035
2519,-10.000000,0.000034,10.001034
2520,-10.000000,0.000033,10.001034
2521,-10.000000,0.000034,10.001034
2522,-10.000000,0.000033,10.001034
2523,-10.000000,0.000034,10.001034
2524,-10.000000,0.000033,10.001034
2525,-10.000000,0.000033,10.001034
2526,-10.000000,0.000033,10.001033
2527,-10.000000,0.000033,10.001033
2528,-10.000000,0.000032,10.001033
2529,-10.000000,0.000032,10.001033
2530,-10.000000,0.000032,10.001033
2531,-10.000000,0.000032,10.001033
2532,-10.000000,0.000032,10.001033
2533,-10.000000,0.000032,10.001033
2534,-10.000000,0.000031,10.001032
2535,-10.000000,0.000031,10.001032
2536,-10.000000,0.000031,10.001032
2537,-10.000000,0.000032,10.001032
2538,-10.000000,0.000032,10.001032
2539,-10.000000,0.000031,10.001032
2540,-10.000000,0.000031,10.001032
2541,-10.000000,0.000031,10.001031
2542,-10.000000,0.000031,10.001031
2543,-10.000000,0.000030,10.001031
2544,-10.000000,0.000030,10.001031
2545,-10.000000,0.000030,10.001031
2546,-10.000000,0.000030,10.001031
2547,-10.000000,0.000030,10.001031
2548,-10.000000,0.000029,10.001030
2549,-10.000000,0.000029,10.001030
2550,-10.000000,0.000030,10.001030
2551,-10.000000,0.000029,10.001030
2552,-10.000000,0.000029,10.001030
2553,-10.000000,0.000028,10.001030
2554,-10.000000,0.000029,10.001030
2555,-10.000000,0.000028,10.001029
2556,-10.000000,0.000029,10.001029
2557,-10.000000,0.000028,10.001029
2558,-10.000000,0.000028,10.001029
2559,-10.000000,0.000029,10.001029
2560,-10.000000,0.000028,10.001029
2561,-10.000000,0.000028,10.001029
2562,-10.000000,0.000027,10.001028
2563,-10.000000,0.000027,10.001028
2564,-10.000000,0.000028,10.001028
2565,-10.000000,0.000027,10.001028
2566,-10.000000,0.000027,10.001028
2567,-10.000000,0.000027,10.001028
2568,-10.000000,0.000027,10.001028
2569,-10.000000,0.000027,10.001027
2570,-10.000000,0.000027,10.001027
2571,-10.000000,0.000027,10.001027
2572,-10.000000,0.000026,10.001027
2573,-10.000000,0.000026,10.001027
2574,-10.000000,0.000026,10.001027
2575,-10.000000,0.000026,10.001027
2576,-10.000000,0.000025,10.001026
2577,-10.000000,0.000026,10.001026
2578,-10.000000,0.000025,10.001026
2579,-10.000000,0.000026,10.001026
2580,-10.000000,0.000024,10.001026
2581,-10.000000,0.000025,10.001026
2582,-10.000000,0.000025,10.001026
2583,-10.000000,0.000025,10.001025
2584,-10.000000,0.000025,10.001025
2585,-10.000000,0.000024,10.001025
2586,-10.000000,0.000025,10.001025
2587,-10.000000,0.000024,10.001025
2588,-10.000000,0.000024,10.001025
2589,-10.000000,0.000024,10.001025
2590,-10.000000,0.000023,10.001024
2591,-10.000000,0.000024,10.001024
2592,-10.000000,0.000023,10.001024
2593,-10.000000,0.000024,10.001024
2594,-10.000000,0.000023,10.001024
2595,-10.000000,0.000023,10.001024
2596,-10.000000,0.000023,10.001024
2597,-10.000000,0.000023,10.001024
2598,-10.000000,0.000023,10.001023
2599,-10.000000,0.000022,10.001023
2600,-10.000000,0.000023,10.001023
2601,-10.000000,0.000022,10.001023
2602,-10.000000,0.000022,10.001023
2603,-10.000000,0.000022,10.001023
2604,-10.000000,0.000022,10.001023
2605,-10.000000,0.000021,10.001022
2606,-10.000000,0.000022,10.001022
2607,-10.000000,0.000022,10.001022
2608,-10.000000,0.000021,10.001022
2609,-10.000000,0.000021,10.001022
2610,-10.000000,0.000021,10.001022
2611,-10.000000,0.000021,10.001022
2612,-10.000000,0.000021,10.001022
2613,-10.000000,0.000021,10.001021
2614,-10.000000,0.000020,10.001021
2615,-10.000000,0.000020,10.001021
2616,-10.000000,0.000021,10.001021
2617,-10.000000,0.000020,10.001021
2618,-10.000000,0.000020,10.001021
2619,-10.000000,0.000021,10.001021
2620,-10.000000,0.000019,10.001021
2621,-10.000000,0.000020,10.001020
2622,-10.000000,0.000020,10.001020
2623,-10.000000,0.000020,10.001020
2624,-10.000000,0.000019,10.001020
2625,-10.000000,0.000019,10.001020
2626,-10.000000,0.000019,10.001020
2627,-10.000000,0.000019,10.001020
2628,-10.000000,0.000019,10.001020
2629,-10.000000,0.000019,10.001019
2630,-10.000000,0.000018,10.001019
2631,-10.000000,0.000018,10.001019
2632,-10.000000,0.000018,10.001019
2633,-10.000000,0.000018,10.001019
2634,-10.000000,0.000018,10.001019
2635,-10.000000,0.000018,10.001019
2636,-10.000000,0.000018,10.001019
2637,-10.000000,0.000018,10.001019
2638,-10.000000,0.000018,10.001018
2639,-10.000000,0.000018,10.001018
2640,-10.000000,0.000018,10.001018
2641,-10.000000,0.000018,10.001018
2642,-10.000000,0.000017,10.001018
2643,-10.000000,0.000017,10.001018
2644,-10.000000,0.000017,10.001018
2645,-10.000000,0.000017,10.001018
2646,-10.000000,0.000017,10.001018
2647,-10.000000,0.000017,10.001017
2648,-10.000000,0.000017,10.001017
2649,-10.000000,0.000016,10.001017
2650,-10.000000,0.000017,10.001017
2651,-10.000000,0.000016,10.001017
2652,-10.000000,0.000017,10.001017
2653,-10.000000,0.000016,10.001017
2654,-10.000000,0.000016,10.001017
2655,-10.000000,0.000016,10.001017
2656,-10.000000,0.000016,10.001016
2657,-10.000000,0.000016,10.001016
2658,-10.000000,0.000016,10.001016
2659,-10.000000,0.000016,10.001016
2660,-10.000000,0.000015,10.001016
2661,-10.000000,0.000015,10.001016
2662,-10.000000,0.000015,10.001016
2663,-10.000000,0.000015,10.001016
2664,-10.000000,0.000015,10.001016
2665,-10.000000,0.000015,10.001016
2666,-10.000000,0.000014,10.001015
2667,-10.000000,0.000014,10.001015
2668,-10.000000,0.000015,10.001015
2669,-10.000000,0.000014,10.001015
2670,-10.000000,0.000014,10.001015
2671,-10.000000,0.000015,10.001015
2672,-10.000000,0.000014,10.001015
2673,-10.000000,0.000014,10.001015
2674,-10.000000,0.000014,10.001015
2675,-10.000000,0.000013,10.001015
2676,-10.000000,0.000014,10.001014
2677,-10.000000,0.000014,10.001014
2678,-10.000000,0.000013,10.001014
2679,-10.000000,0.000014,10.001014
2680,-10.000000,0.000013,10.001014
2681,-10.000000,0.000013,10.001014
2682,-10.000000,0.000013,10.001014
2683,-10.000000,0.000013,10.001014
2684,-10.000000,0.000013,10.001014
2685,-10.000000,0.000013,10.001014
2686,-10.000000,0.000013,10.001014
2687,-10.000000,0.000012,10.001013
2688,-10.000000,0.000012,10.001013
2689,-10.000000,0.000012,10.001013
2690,-10.000000,0.000012,10.001013
2691,-10.000000,0.000013,10.001013
